@relation  texture
@attribute A1 real[-1.45,0.774]
@attribute A2 real[-1.2,0.33]
@attribute A3 real[-1.31,0.344]
@attribute A4 real[-1.11,0.588]
@attribute A5 real[-1.053,0.439]
@attribute A6 real[-1.003,0.452]
@attribute A7 real[-1.208,0.525]
@attribute A8 real[-1.08,0.398]
@attribute A9 real[-1.057,0.437]
@attribute A10 real[-1.258,0.355]
@attribute A11 real[-1.45,0.774]
@attribute A12 real[-1.083,0.372]
@attribute A13 real[-1.119,0.635]
@attribute A14 real[-1.018,0.157]
@attribute A15 real[-0.943,0.164]
@attribute A16 real[-0.994,0.036]
@attribute A17 real[-1.172,0.02]
@attribute A18 real[-1.017,0.115]
@attribute A19 real[-1.004,0.083]
@attribute A20 real[-1.18,0.439]
@attribute A21 real[-1.45,0.774]
@attribute A22 real[-1.228,0.596]
@attribute A23 real[-1.341,0.446]
@attribute A24 real[-1.177,0.688]
@attribute A25 real[-1.137,0.41]
@attribute A26 real[-1.11,0.373]
@attribute A27 real[-1.239,0.612]
@attribute A28 real[-1.154,0.422]
@attribute A29 real[-1.132,0.392]
@attribute A30 real[-1.422,0.472]
@attribute A31 real[-1.45,0.774]
@attribute A32 real[-1.179,0.565]
@attribute A33 real[-1.147,0.675]
@attribute A34 real[-1.123,0.313]
@attribute A35 real[-1.015,0.34]
@attribute A36 real[-1.03,0.156]
@attribute A37 real[-1.253,0.09]
@attribute A38 real[-1.097,0.194]
@attribute A39 real[-1.076,0.202]
@attribute A40 real[-1.215,0.465]
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}


@data
-1.111, -0.8, -0.667, -0.608, -0.494, -0.368, -0.761, -0.603, -0.487, -0.708, -1.111, -0.757, -0.454, -0.724, -0.509, -0.538, -0.896, -0.626, -0.577, -0.617, -1.111, -0.821, -0.758, -0.697, -0.589, -0.51, -0.834, -0.674, -0.601, -0.775, -1.111, -0.809, -0.557, -0.786, -0.563, -0.576, -0.979, -0.706, -0.649, -0.73, 9
-1.107, -0.697, -0.597, -0.495, -0.407, -0.279, -0.702, -0.467, -0.32, -0.557, -1.107, -0.659, -0.529, -0.624, -0.503, -0.599, -0.79, -0.574, -0.51, -0.577, -1.107, -0.734, -0.804, -0.536, -0.466, -0.303, -0.726, -0.578, -0.458, -0.817, -1.107, -0.781, -0.515, -0.723, -0.504, -0.509, -0.895, -0.627, -0.583, -0.655, 9
-1.25, -0.809, -0.697, -0.623, -0.478, -0.394, -0.859, -0.589, -0.487, -0.737, -1.25, -0.864, -0.681, -0.796, -0.628, -0.655, -0.965, -0.717, -0.66, -0.731, -1.25, -0.976, -1.003, -0.827, -0.724, -0.589, -0.944, -0.787, -0.701, -0.94, -1.25, -0.914, -0.703, -0.806, -0.595, -0.579, -0.948, -0.687, -0.602, -0.687, 9
-0.841, -0.552, -0.546, -0.288, -0.277, -0.158, -0.5, -0.383, -0.244, -0.513, -0.841, -0.543, -0.265, -0.527, -0.345, -0.433, -0.683, -0.437, -0.393, -0.42, -0.841, -0.602, -0.765, -0.464, -0.471, -0.352, -0.591, -0.53, -0.451, -0.731, -0.841, -0.554, -0.411, -0.528, -0.399, -0.457, -0.723, -0.503, -0.475, -0.565, 9
-1.043, -0.617, -0.654, -0.358, -0.289, -0.069, -0.628, -0.426, -0.232, -0.65, -1.043, -0.656, -0.546, -0.607, -0.5, -0.555, -0.761, -0.571, -0.483, -0.534, -1.043, -0.752, -0.895, -0.516, -0.505, -0.334, -0.686, -0.605, -0.458, -0.754, -1.043, -0.698, -0.521, -0.623, -0.478, -0.508, -0.781, -0.554, -0.51, -0.579, 9
-0.908, -0.64, -0.657, -0.4, -0.369, -0.216, -0.575, -0.463, -0.296, -0.549, -0.908, -0.623, -0.462, -0.56, -0.473, -0.506, -0.71, -0.57, -0.494, -0.546, -0.908, -0.654, -0.658, -0.48, -0.401, -0.277, -0.602, -0.475, -0.381, -0.593, -0.908, -0.587, -0.362, -0.543, -0.357, -0.38, -0.723, -0.475, -0.446, -0.535, 9
-1.087, -0.765, -0.811, -0.536, -0.486, -0.34, -0.71, -0.579, -0.423, -0.72, -1.087, -0.758, -0.521, -0.683, -0.499, -0.512, -0.845, -0.602, -0.532, -0.596, -1.087, -0.812, -0.85, -0.65, -0.584, -0.458, -0.795, -0.686, -0.581, -0.826, -1.087, -0.795, -0.738, -0.761, -0.676, -0.719, -0.933, -0.791, -0.769, -0.911, 9
-1.064, -0.592, -0.566, -0.294, -0.203, -0.0070, -0.588, -0.36, -0.174, -0.57, -1.064, -0.632, -0.495, -0.548, -0.423, -0.477, -0.709, -0.49, -0.413, -0.473, -1.064, -0.75, -0.784, -0.515, -0.424, -0.289, -0.703, -0.55, -0.426, -0.692, -1.064, -0.679, -0.494, -0.616, -0.464, -0.559, -0.775, -0.533, -0.509, -0.578, 9
-0.831, -0.563, -0.556, -0.305, -0.267, -0.131, -0.456, -0.328, -0.167, -0.357, -0.831, -0.563, -0.366, -0.482, -0.361, -0.414, -0.64, -0.45, -0.412, -0.483, -0.831, -0.584, -0.644, -0.413, -0.378, -0.251, -0.556, -0.452, -0.349, -0.575, -0.831, -0.545, -0.396, -0.509, -0.37, -0.389, -0.697, -0.502, -0.473, -0.594, 9
-1.088, -0.345, -0.33, -0.165, -0.09, -0.073, -0.421, -0.235, -0.159, -0.372, -1.088, -0.421, -0.133, -0.504, -0.283, -0.492, -0.556, -0.281, -0.278, -0.155, -1.088, -0.555, -0.649, -0.347, -0.279, -0.163, -0.556, -0.396, -0.287, -0.674, -1.088, -0.539, -0.205, -0.491, -0.286, -0.374, -0.616, -0.33, -0.276, -0.254, 10
-0.568, -0.227, -0.206, -0.068, -0.0090, -0.024, -0.242, -0.087, -0.06, -0.329, -0.568, -0.313, 0.124, -0.438, -0.152, -0.292, -0.556, -0.218, -0.211, -0.073, -0.568, -0.372, -0.682, -0.115, -0.248, -0.13, -0.278, -0.354, -0.2, -0.549, -0.568, -0.289, 0.035, -0.343, -0.153, -0.218, -0.528, -0.279, -0.267, -0.214, 10
-1.083, -0.464, -0.462, -0.263, -0.129, -0.067, -0.493, -0.267, -0.166, -0.498, -1.083, -0.457, -0.204, -0.478, -0.292, -0.447, -0.552, -0.284, -0.284, -0.208, -1.083, -0.568, -0.629, -0.342, -0.294, -0.182, -0.523, -0.397, -0.304, -0.607, -1.083, -0.589, -0.136, -0.571, -0.266, -0.376, -0.701, -0.344, -0.3, -0.26, 10
-1.112, -0.495, -0.393, -0.272, -0.139, -0.046, -0.498, -0.26, -0.148, -0.374, -1.112, -0.49, -0.129, -0.525, -0.292, -0.452, -0.632, -0.309, -0.324, -0.223, -1.112, -0.638, -0.655, -0.472, -0.383, -0.292, -0.661, -0.494, -0.378, -0.643, -1.112, -0.608, -0.266, -0.585, -0.354, -0.464, -0.753, -0.431, -0.412, -0.415, 10
-1.164, -0.622, -0.631, -0.399, -0.291, -0.159, -0.609, -0.404, -0.27, -0.611, -1.164, -0.628, -0.366, -0.615, -0.379, -0.507, -0.756, -0.443, -0.392, -0.404, -1.164, -0.745, -0.723, -0.528, -0.387, -0.237, -0.734, -0.535, -0.38, -0.654, -1.164, -0.696, -0.401, -0.677, -0.429, -0.494, -0.842, -0.523, -0.451, -0.459, 10
-1.174, -0.516, -0.5, -0.292, -0.192, -0.099, -0.523, -0.323, -0.209, -0.492, -1.174, -0.538, -0.246, -0.549, -0.326, -0.486, -0.636, -0.339, -0.319, -0.252, -1.174, -0.691, -0.737, -0.489, -0.4, -0.284, -0.673, -0.512, -0.398, -0.703, -1.174, -0.627, -0.311, -0.608, -0.37, -0.488, -0.754, -0.44, -0.41, -0.423, 10
-0.682, -0.316, -0.25, -0.131, -0.051, -0.052, -0.32, -0.125, -0.073, -0.316, -0.682, -0.348, 0.069, -0.431, -0.165, -0.29, -0.538, -0.211, -0.2, -0.062, -0.682, -0.415, -0.637, -0.123, -0.179, -0.037, -0.267, -0.275, -0.117, -0.465, -0.682, -0.356, -0.049, -0.378, -0.184, -0.239, -0.553, -0.293, -0.263, -0.225, 10
-0.712, -0.271, -0.558, -0.116, -0.184, -0.121, -0.371, -0.316, -0.184, -0.598, -0.712, -0.315, -0.101, -0.429, -0.253, -0.423, -0.55, -0.324, -0.303, -0.209, -0.712, -0.329, -0.527, -0.217, -0.24, -0.185, -0.402, -0.3, -0.228, -0.519, -0.712, -0.367, -0.182, -0.42, -0.251, -0.379, -0.589, -0.335, -0.302, -0.333, 10
-0.764, -0.418, -0.328, -0.184, -0.165, -0.093, -0.362, -0.218, -0.153, -0.353, -0.764, -0.435, -0.0060, -0.509, -0.204, -0.352, -0.643, -0.233, -0.231, -0.161, -0.764, -0.448, -0.53, -0.249, -0.209, -0.151, -0.49, -0.369, -0.245, -0.583, -0.764, -0.401, -0.042, -0.478, -0.222, -0.376, -0.679, -0.34, -0.341, -0.3, 10
-0.998, -0.412, -0.468, -0.203, -0.208, -0.095, -0.417, -0.316, -0.187, -0.376, -0.998, -0.428, -0.138, -0.478, -0.299, -0.466, -0.578, -0.304, -0.317, -0.205, -0.998, -0.525, -0.572, -0.351, -0.266, -0.185, -0.582, -0.411, -0.328, -0.665, -0.998, -0.49, -0.213, -0.524, -0.336, -0.47, -0.673, -0.397, -0.402, -0.352, 10
-1.079, -0.439, -0.418, -0.261, -0.21, -0.097, -0.546, -0.354, -0.166, -0.398, -1.079, -0.511, -0.132, -0.574, -0.319, -0.459, -0.658, -0.34, -0.297, -0.172, -1.079, -0.641, -0.767, -0.465, -0.433, -0.256, -0.663, -0.523, -0.391, -0.736, -1.079, -0.584, -0.233, -0.578, -0.324, -0.415, -0.722, -0.393, -0.349, -0.32, 10
-1.029, -0.342, -0.321, -0.158, -0.094, -0.047, -0.407, -0.185, -0.092, -0.38, -1.029, -0.389, -0.095, -0.472, -0.293, -0.507, -0.521, -0.274, -0.302, -0.161, -1.029, -0.543, -0.694, -0.347, -0.311, -0.191, -0.546, -0.46, -0.343, -0.768, -1.029, -0.543, -0.223, -0.536, -0.336, -0.434, -0.674, -0.377, -0.351, -0.321, 10
-1.121, -0.508, -0.448, -0.336, -0.209, -0.129, -0.545, -0.313, -0.208, -0.469, -1.121, -0.517, -0.205, -0.548, -0.318, -0.445, -0.658, -0.35, -0.308, -0.237, -1.121, -0.64, -0.718, -0.466, -0.418, -0.29, -0.657, -0.497, -0.368, -0.675, -1.121, -0.642, -0.29, -0.624, -0.351, -0.442, -0.767, -0.437, -0.39, -0.383, 10
-1.0, -0.473, -0.471, -0.276, -0.178, -0.108, -0.497, -0.299, -0.202, -0.511, -1.0, -0.51, -0.277, -0.532, -0.347, -0.521, -0.645, -0.383, -0.36, -0.35, -1.0, -0.619, -0.712, -0.389, -0.327, -0.196, -0.598, -0.461, -0.293, -0.61, -1.0, -0.594, -0.346, -0.594, -0.408, -0.497, -0.758, -0.503, -0.446, -0.444, 10
-1.024, -0.413, -0.426, -0.22, -0.202, -0.099, -0.441, -0.293, -0.182, -0.364, -1.024, -0.454, -0.187, -0.51, -0.326, -0.501, -0.607, -0.333, -0.334, -0.248, -1.024, -0.57, -0.617, -0.405, -0.328, -0.246, -0.597, -0.441, -0.36, -0.684, -1.024, -0.525, -0.245, -0.547, -0.367, -0.486, -0.695, -0.419, -0.426, -0.38, 10
-1.141, -0.503, -0.418, -0.309, -0.143, -0.059, -0.517, -0.284, -0.209, -0.504, -1.141, -0.496, -0.118, -0.55, -0.278, -0.449, -0.619, -0.279, -0.279, -0.154, -1.141, -0.627, -0.651, -0.431, -0.337, -0.254, -0.617, -0.449, -0.343, -0.629, -1.141, -0.591, -0.223, -0.586, -0.313, -0.436, -0.725, -0.373, -0.341, -0.333, 10
-0.757, -0.368, -0.417, -0.193, -0.203, -0.09, -0.375, -0.26, -0.166, -0.441, -0.757, -0.35, -0.211, -0.441, -0.349, -0.539, -0.597, -0.385, -0.388, -0.364, -0.757, -0.391, -0.601, -0.2, -0.256, -0.159, -0.426, -0.39, -0.299, -0.71, -0.757, -0.409, -0.281, -0.464, -0.351, -0.497, -0.599, -0.419, -0.417, -0.419, 10
0.14, 0.066, -0.467, 0.183, -0.196, -0.164, 0.124, -0.153, -0.064, -0.179, 0.14, 0.068, 0.172, -0.202, -0.189, -0.454, -0.32, -0.228, -0.313, -0.194, 0.14, 0.092, -0.512, 0.18, -0.183, -0.143, 0.077, -0.179, -0.155, -0.52, 0.14, 0.074, 0.326, -0.191, -0.032, -0.166, -0.454, -0.197, -0.214, -0.186, 10
-1.008, -0.458, -0.267, -0.184, -0.079, -0.041, -0.422, -0.184, -0.103, -0.292, -1.008, -0.461, -0.145, -0.47, -0.303, -0.41, -0.558, -0.323, -0.291, -0.183, -1.008, -0.546, -0.59, -0.371, -0.26, -0.172, -0.548, -0.371, -0.287, -0.616, -1.008, -0.564, -0.204, -0.549, -0.296, -0.4, -0.707, -0.377, -0.343, -0.357, 10
-1.048, -0.47, -0.458, -0.243, -0.17, -0.096, -0.42, -0.301, -0.203, -0.464, -1.048, -0.507, -0.175, -0.563, -0.333, -0.437, -0.65, -0.389, -0.337, -0.239, -1.048, -0.579, -0.728, -0.438, -0.355, -0.244, -0.59, -0.454, -0.396, -0.797, -1.048, -0.54, -0.231, -0.55, -0.35, -0.442, -0.697, -0.418, -0.389, -0.33, 10
-1.093, -0.519, -0.42, -0.334, -0.201, -0.173, -0.525, -0.273, -0.198, -0.419, -1.093, -0.531, -0.174, -0.57, -0.314, -0.436, -0.698, -0.373, -0.353, -0.291, -1.093, -0.652, -0.667, -0.501, -0.418, -0.316, -0.677, -0.488, -0.406, -0.656, -1.093, -0.66, -0.249, -0.622, -0.353, -0.391, -0.785, -0.461, -0.415, -0.416, 10
-0.883, -0.287, -0.466, -0.158, -0.121, -0.06, -0.407, -0.28, -0.168, -0.605, -0.883, -0.32, -0.125, -0.417, -0.224, -0.509, -0.484, -0.205, -0.233, -0.226, -0.883, -0.465, -0.633, -0.274, -0.253, -0.153, -0.463, -0.34, -0.243, -0.582, -0.883, -0.501, -0.348, -0.56, -0.406, -0.575, -0.706, -0.466, -0.458, -0.49, 10
-0.993, -0.295, -0.406, -0.109, -0.134, -0.018, -0.363, -0.216, -0.056, -0.346, -0.993, -0.345, -0.028, -0.466, -0.242, -0.449, -0.511, -0.234, -0.244, -0.084, -0.993, -0.508, -0.602, -0.321, -0.289, -0.144, -0.521, -0.408, -0.287, -0.686, -0.993, -0.478, -0.177, -0.51, -0.294, -0.444, -0.632, -0.341, -0.318, -0.299, 10
-0.982, -0.338, -0.366, -0.162, -0.1, -0.032, -0.368, -0.229, -0.124, -0.429, -0.982, -0.394, 0.074, -0.484, -0.187, -0.368, -0.549, -0.212, -0.239, -0.077, -0.982, -0.5, -0.609, -0.322, -0.252, -0.16, -0.507, -0.391, -0.315, -0.671, -0.982, -0.455, -0.101, -0.514, -0.258, -0.426, -0.63, -0.297, -0.286, -0.233, 10
-1.116, -0.523, -0.492, -0.347, -0.238, -0.142, -0.57, -0.371, -0.262, -0.5, -1.116, -0.526, -0.281, -0.532, -0.34, -0.482, -0.656, -0.372, -0.336, -0.275, -1.116, -0.656, -0.723, -0.471, -0.393, -0.237, -0.669, -0.508, -0.374, -0.726, -1.116, -0.664, -0.389, -0.649, -0.42, -0.519, -0.802, -0.505, -0.47, -0.48, 10
-1.12, -0.476, -0.394, -0.282, -0.145, -0.065, -0.494, -0.259, -0.161, -0.467, -1.12, -0.48, -0.159, -0.527, -0.28, -0.453, -0.605, -0.289, -0.285, -0.205, -1.12, -0.597, -0.678, -0.399, -0.343, -0.239, -0.586, -0.438, -0.337, -0.653, -1.12, -0.582, -0.19, -0.57, -0.289, -0.395, -0.693, -0.354, -0.316, -0.269, 10
-1.197, -0.547, -0.505, -0.342, -0.226, -0.09, -0.558, -0.34, -0.184, -0.494, -1.197, -0.521, -0.249, -0.562, -0.327, -0.485, -0.653, -0.343, -0.315, -0.252, -1.197, -0.727, -0.676, -0.531, -0.408, -0.323, -0.746, -0.553, -0.433, -0.741, -1.197, -0.712, -0.311, -0.668, -0.406, -0.466, -0.834, -0.49, -0.45, -0.42, 10
-0.931, -0.369, -0.435, -0.192, -0.121, -0.057, -0.423, -0.291, -0.169, -0.527, -0.931, -0.424, -0.182, -0.478, -0.277, -0.494, -0.548, -0.279, -0.273, -0.268, -0.931, -0.533, -0.756, -0.348, -0.36, -0.247, -0.508, -0.431, -0.345, -0.735, -0.931, -0.536, -0.348, -0.566, -0.375, -0.524, -0.716, -0.446, -0.423, -0.478, 10
-1.014, -0.47, -0.483, -0.299, -0.236, -0.141, -0.517, -0.344, -0.238, -0.434, -1.014, -0.506, -0.103, -0.587, -0.283, -0.442, -0.711, -0.334, -0.323, -0.221, -1.014, -0.621, -0.732, -0.448, -0.438, -0.3, -0.646, -0.532, -0.437, -0.719, -1.014, -0.569, -0.312, -0.549, -0.377, -0.495, -0.705, -0.442, -0.424, -0.44, 10
-1.115, -0.499, -0.46, -0.289, -0.198, -0.103, -0.513, -0.281, -0.161, -0.406, -1.115, -0.513, -0.093, -0.548, -0.274, -0.412, -0.68, -0.326, -0.329, -0.229, -1.115, -0.599, -0.66, -0.395, -0.322, -0.226, -0.622, -0.457, -0.361, -0.716, -1.115, -0.559, -0.271, -0.553, -0.319, -0.459, -0.731, -0.405, -0.397, -0.409, 10
-0.983, -0.466, -0.373, -0.25, -0.137, -0.117, -0.48, -0.286, -0.188, -0.447, -0.983, -0.529, -0.309, -0.541, -0.375, -0.543, -0.671, -0.419, -0.39, -0.392, -0.983, -0.648, -0.731, -0.42, -0.363, -0.236, -0.601, -0.482, -0.327, -0.606, -0.983, -0.577, -0.396, -0.573, -0.44, -0.523, -0.732, -0.522, -0.474, -0.48, 10
-1.163, -0.423, -0.374, -0.217, -0.144, -0.126, -0.484, -0.27, -0.184, -0.428, -1.163, -0.478, -0.179, -0.534, -0.333, -0.5, -0.577, -0.321, -0.288, -0.176, -1.163, -0.632, -0.629, -0.427, -0.282, -0.192, -0.615, -0.397, -0.304, -0.629, -1.163, -0.634, -0.278, -0.595, -0.369, -0.464, -0.721, -0.427, -0.38, -0.368, 10
-1.257, -0.676, -0.565, -0.49, -0.332, -0.21, -0.696, -0.44, -0.326, -0.572, -1.257, -0.652, -0.278, -0.629, -0.348, -0.448, -0.766, -0.402, -0.344, -0.323, -1.257, -0.746, -0.722, -0.557, -0.409, -0.28, -0.75, -0.527, -0.395, -0.712, -1.257, -0.733, -0.41, -0.689, -0.457, -0.538, -0.847, -0.527, -0.498, -0.506, 10
0.123, 0.012, -0.214, 0.158, 0.088, 0.035, 0.065, 0.056, 0.119, -0.178, 0.123, 0.0010, 0.15, -0.32, -0.223, -0.495, -0.394, -0.257, -0.313, -0.281, 0.123, 0.124, -0.485, 0.296, -0.075, 0.011, 0.197, -0.066, 0.0060, -0.341, 0.123, 0.154, 0.283, -0.022, 0.044, -0.189, -0.236, -0.107, -0.182, -0.231, 10
-1.113, -0.431, -0.377, -0.263, -0.124, -0.086, -0.49, -0.247, -0.158, -0.424, -1.113, -0.481, -0.168, -0.526, -0.32, -0.5, -0.642, -0.34, -0.338, -0.288, -1.113, -0.563, -0.625, -0.362, -0.277, -0.13, -0.591, -0.401, -0.25, -0.635, -1.113, -0.565, -0.172, -0.568, -0.287, -0.413, -0.697, -0.348, -0.329, -0.285, 10
-1.215, -0.479, -0.406, -0.279, -0.17, -0.113, -0.553, -0.309, -0.2, -0.42, -1.215, -0.519, -0.224, -0.558, -0.313, -0.48, -0.645, -0.326, -0.305, -0.224, -1.215, -0.686, -0.737, -0.474, -0.385, -0.243, -0.689, -0.516, -0.368, -0.73, -1.215, -0.675, -0.362, -0.617, -0.414, -0.489, -0.754, -0.47, -0.421, -0.417, 10
-1.085, -0.413, -0.39, -0.242, -0.17, -0.111, -0.451, -0.222, -0.122, -0.436, -1.085, -0.427, -0.092, -0.503, -0.245, -0.405, -0.599, -0.26, -0.247, -0.147, -1.085, -0.572, -0.703, -0.385, -0.315, -0.221, -0.587, -0.446, -0.348, -0.713, -1.085, -0.548, -0.147, -0.573, -0.3, -0.438, -0.698, -0.359, -0.365, -0.272, 10
-0.632, -0.153, -0.352, -0.01, -0.07, -0.053, -0.267, -0.148, -0.1, -0.461, -0.632, -0.227, -0.164, -0.363, -0.277, -0.484, -0.521, -0.335, -0.334, -0.302, -0.632, -0.307, -0.557, -0.17, -0.238, -0.162, -0.343, -0.296, -0.204, -0.517, -0.632, -0.253, 0.0010, -0.283, -0.114, -0.257, -0.437, -0.196, -0.192, -0.191, 10
-0.806, -0.401, -0.334, -0.2, -0.195, -0.143, -0.405, -0.242, -0.178, -0.334, -0.806, -0.427, 0.099, -0.526, -0.172, -0.319, -0.662, -0.205, -0.22, -0.113, -0.806, -0.492, -0.602, -0.294, -0.25, -0.167, -0.527, -0.408, -0.283, -0.647, -0.806, -0.457, -0.072, -0.526, -0.265, -0.385, -0.72, -0.376, -0.372, -0.326, 10
-1.127, -0.576, -0.636, -0.366, -0.276, -0.14, -0.571, -0.384, -0.251, -0.588, -1.127, -0.553, -0.367, -0.548, -0.365, -0.526, -0.685, -0.412, -0.371, -0.423, -1.127, -0.674, -0.649, -0.455, -0.324, -0.19, -0.668, -0.451, -0.326, -0.641, -1.127, -0.646, -0.39, -0.607, -0.398, -0.489, -0.766, -0.481, -0.447, -0.495, 10
-1.179, -0.548, -0.352, -0.308, -0.122, -0.057, -0.54, -0.263, -0.174, -0.435, -1.179, -0.531, -0.156, -0.534, -0.281, -0.429, -0.629, -0.297, -0.289, -0.208, -1.179, -0.68, -0.729, -0.486, -0.376, -0.251, -0.69, -0.509, -0.403, -0.763, -1.179, -0.679, -0.264, -0.647, -0.366, -0.422, -0.801, -0.455, -0.407, -0.369, 10
-1.03, -0.493, -0.545, -0.325, -0.227, -0.119, -0.51, -0.344, -0.226, -0.489, -1.03, -0.509, -0.206, -0.556, -0.319, -0.444, -0.688, -0.356, -0.315, -0.26, -1.03, -0.599, -0.563, -0.436, -0.315, -0.219, -0.652, -0.45, -0.34, -0.628, -1.03, -0.508, -0.212, -0.537, -0.31, -0.4, -0.694, -0.389, -0.331, -0.3, 10
-0.856, -0.423, -0.549, -0.281, -0.197, -0.085, -0.428, -0.294, -0.15, -0.455, -0.856, -0.401, -0.109, -0.55, -0.281, -0.45, -0.628, -0.297, -0.273, -0.151, -0.856, -0.477, -0.638, -0.357, -0.308, -0.165, -0.553, -0.432, -0.346, -0.695, -0.856, -0.49, -0.178, -0.574, -0.336, -0.468, -0.734, -0.406, -0.373, -0.349, 10
-1.104, -0.403, -0.519, -0.231, -0.204, -0.13, -0.487, -0.331, -0.184, -0.605, -1.104, -0.45, -0.147, -0.508, -0.276, -0.423, -0.599, -0.294, -0.269, -0.171, -1.104, -0.599, -0.715, -0.393, -0.319, -0.19, -0.578, -0.445, -0.337, -0.723, -1.104, -0.576, -0.23, -0.555, -0.324, -0.431, -0.688, -0.388, -0.378, -0.341, 10
-0.341, -0.024, -0.124, 0.109, 0.077, 0.111, -0.038, 0.037, 0.081, -0.098, -0.341, -0.141, 0.03, -0.318, -0.197, -0.39, -0.423, -0.232, -0.233, -0.158, -0.341, -0.166, -0.427, -0.09, -0.121, -0.098, -0.254, -0.187, -0.154, -0.523, -0.341, -0.111, 0.0060, -0.236, -0.144, -0.313, -0.437, -0.228, -0.257, -0.261, 10
-0.943, -0.462, -0.443, -0.234, -0.185, -0.108, -0.45, -0.284, -0.164, -0.428, -0.943, -0.487, -0.226, -0.532, -0.348, -0.504, -0.643, -0.386, -0.358, -0.284, -0.943, -0.612, -0.804, -0.41, -0.409, -0.281, -0.59, -0.529, -0.41, -0.77, -0.943, -0.552, -0.401, -0.552, -0.404, -0.489, -0.712, -0.495, -0.432, -0.459, 10
-1.186, -0.537, -0.36, -0.363, -0.189, -0.069, -0.522, -0.283, -0.171, -0.321, -1.186, -0.546, -0.16, -0.597, -0.312, -0.462, -0.686, -0.339, -0.312, -0.199, -1.186, -0.675, -0.742, -0.501, -0.396, -0.276, -0.711, -0.52, -0.396, -0.757, -1.186, -0.635, -0.175, -0.634, -0.33, -0.389, -0.784, -0.407, -0.377, -0.292, 10
-0.529, -0.31, -0.347, -0.086, -0.177, -0.085, -0.204, -0.22, -0.12, -0.345, -0.529, -0.312, 0.061, -0.454, -0.256, -0.408, -0.513, -0.283, -0.288, -0.176, -0.529, -0.236, -0.419, -0.051, -0.088, 0.0010, -0.226, -0.158, -0.05, -0.41, -0.529, -0.223, 0.033, -0.332, -0.152, -0.278, -0.528, -0.25, -0.251, -0.247, 10
-0.331, -0.117, -0.238, 0.035, -0.025, -0.053, -0.175, -0.091, -0.046, -0.398, -0.331, -0.155, 0.193, -0.309, -0.096, -0.264, -0.445, -0.152, -0.169, -0.042, -0.331, -0.184, -0.671, 0.091, -0.161, -0.049, -0.046, -0.24, -0.087, -0.441, -0.331, -0.089, 0.273, -0.146, 0.069, -0.022, -0.317, -0.027, -0.017, 0.03, 10
-0.943, -0.36, -0.394, -0.151, -0.054, 0.058, -0.388, -0.249, -0.102, -0.482, -0.943, -0.44, -0.23, -0.467, -0.286, -0.508, -0.551, -0.309, -0.306, -0.323, -0.943, -0.557, -0.815, -0.372, -0.413, -0.301, -0.538, -0.483, -0.401, -0.804, -0.943, -0.53, -0.406, -0.551, -0.405, -0.561, -0.703, -0.468, -0.45, -0.525, 10
-1.211, -0.536, -0.385, -0.414, -0.304, -0.335, -0.553, -0.32, -0.309, -0.365, -1.211, -0.408, -0.202, -0.585, -0.311, -0.63, -0.478, -0.278, -0.243, -0.181, -1.211, -0.592, -1.236, -0.383, -0.474, -0.181, -0.515, -0.616, -0.453, -1.128, -1.211, -0.592, -0.817, -0.612, -0.622, -0.798, -0.758, -0.656, -0.618, -0.782, 7
-1.118, -0.517, -0.476, -0.436, -0.358, -0.36, -0.588, -0.391, -0.332, -0.479, -1.118, -0.386, -0.105, -0.588, -0.275, -0.564, -0.511, -0.247, -0.217, -0.168, -1.118, -0.518, -1.214, -0.343, -0.452, -0.184, -0.449, -0.564, -0.454, -1.128, -1.118, -0.532, -0.76, -0.573, -0.585, -0.749, -0.763, -0.646, -0.614, -0.812, 7
-1.191, -0.608, -0.373, -0.466, -0.35, -0.333, -0.579, -0.383, -0.333, -0.32, -1.191, -0.368, -0.205, -0.607, -0.328, -0.596, -0.508, -0.292, -0.215, -0.158, -1.191, -0.489, -1.205, -0.344, -0.447, -0.159, -0.507, -0.59, -0.451, -1.169, -1.191, -0.551, -0.842, -0.564, -0.631, -0.78, -0.744, -0.679, -0.617, -0.809, 7
-1.232, -0.427, -0.46, -0.302, -0.283, -0.288, -0.431, -0.34, -0.249, -0.457, -1.232, -0.291, -0.07, -0.541, -0.279, -0.584, -0.376, -0.186, -0.171, -0.022, -1.232, -0.587, -1.086, -0.404, -0.429, -0.247, -0.586, -0.591, -0.509, -1.12, -1.232, -0.609, -0.815, -0.623, -0.638, -0.775, -0.794, -0.665, -0.611, -0.763, 7
-1.145, -0.474, -0.319, -0.364, -0.283, -0.289, -0.477, -0.302, -0.252, -0.323, -1.145, -0.34, -0.069, -0.581, -0.275, -0.555, -0.453, -0.225, -0.2, -0.093, -1.145, -0.553, -1.241, -0.368, -0.501, -0.215, -0.487, -0.619, -0.5, -1.169, -1.145, -0.521, -0.726, -0.547, -0.563, -0.734, -0.721, -0.618, -0.553, -0.713, 7
