@relation  page-blocks
@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}


@data
1, 206, 206, 206.0, 0.99, 1.0, 204.0, 204, 206, 1, 2
1, 14, 14, 14.0, 1.0, 1.0, 14.0, 14, 14, 1, 2
1, 28, 28, 28.0, 0.536, 1.0, 3.0, 15, 28, 5, 2
3, 59, 177, 19.667, 0.475, 0.475, 84.0, 84, 84, 1, 2
1, 36, 36, 36.0, 0.722, 1.0, 8.67, 26, 36, 3, 2
2, 176, 352, 88.0, 0.528, 0.605, 31.0, 186, 213, 6, 2
2, 536, 1072, 268.0, 0.538, 0.737, 30.37, 577, 790, 19, 2
1, 17, 17, 17.0, 0.412, 1.0, 1.75, 7, 17, 4, 2
1, 9, 9, 9.0, 0.889, 1.0, 8.0, 8, 9, 1, 2
1, 13, 13, 13.0, 0.692, 1.0, 4.5, 9, 13, 2, 2
1, 63, 63, 63.0, 1.0, 1.0, 63.0, 63, 63, 1, 2
3, 116, 348, 38.667, 0.385, 0.494, 33.5, 134, 172, 4, 2
2, 69, 138, 34.5, 0.623, 0.906, 10.75, 86, 125, 8, 2
2, 64, 128, 32.0, 0.531, 0.586, 17.0, 68, 75, 4, 2
3, 113, 339, 37.667, 0.357, 0.378, 30.25, 121, 128, 4, 2
1, 115, 115, 115.0, 0.2, 1.0, 4.6, 23, 115, 5, 2
2, 6, 12, 3.0, 0.667, 1.0, 4.0, 8, 12, 2, 2
2, 14, 28, 7.0, 0.286, 0.821, 8.0, 8, 23, 1, 2
8, 231, 1848, 28.875, 0.872, 0.882, 179.0, 1611, 1630, 9, 2
2, 535, 1070, 267.5, 0.564, 0.614, 40.2, 603, 657, 15, 2
1, 39, 39, 39.0, 0.308, 1.0, 1.71, 12, 39, 7, 2
9, 13, 117, 1.444, 0.103, 0.752, 4.0, 12, 88, 3, 2
1, 8, 8, 8.0, 1.0, 1.0, 8.0, 8, 8, 1, 2
1, 27, 27, 27.0, 0.259, 1.0, 1.4, 7, 27, 5, 2
1, 161, 161, 161.0, 0.41, 1.0, 1.02, 66, 161, 65, 2
6, 21, 126, 3.5, 0.246, 0.254, 31.0, 31, 32, 1, 2
3, 106, 318, 35.333, 0.258, 0.34, 6.31, 82, 108, 13, 2
178, 140, 24920, 0.787, 0.574, 0.649, 21.52, 14292, 16177, 664, 3
72, 96, 6912, 1.333, 0.488, 0.582, 15.69, 3374, 4025, 215, 3
132, 547, 72204, 4.144, 0.37, 0.483, 20.66, 26693, 34874, 1292, 3
28, 32, 896, 1.143, 0.462, 0.722, 7.02, 414, 647, 59, 3
65, 50, 3250, 0.769, 0.454, 0.487, 245.83, 1475, 1582, 6, 3
10, 1, 10, 0.1, 1.0, 1.0, 10.0, 10, 10, 1, 4
19, 2, 38, 0.105, 0.816, 0.816, 31.0, 31, 31, 1, 4
27, 4, 108, 0.148, 0.333, 0.667, 2.57, 36, 72, 14, 4
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, 4
4, 2, 8, 0.5, 1.0, 1.0, 8.0, 8, 8, 1, 4
69, 3, 207, 0.043, 0.643, 0.952, 2.08, 133, 197, 64, 4
18, 1, 18, 0.056, 1.0, 1.0, 18.0, 18, 18, 1, 4
13, 1, 13, 0.077, 1.0, 1.0, 13.0, 13, 13, 1, 4
23, 1, 23, 0.043, 1.0, 1.0, 23.0, 23, 23, 1, 4
10, 1, 10, 0.1, 1.0, 1.0, 10.0, 10, 10, 1, 4
22, 1, 22, 0.045, 1.0, 1.0, 22.0, 22, 22, 1, 4
17, 2, 34, 0.118, 0.706, 0.706, 24.0, 24, 24, 1, 4
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, 4
136, 1, 136, 0.0070, 0.993, 1.0, 135.0, 135, 136, 1, 4
53, 1, 53, 0.019, 1.0, 1.0, 53.0, 53, 53, 1, 4
6, 21, 126, 3.5, 0.198, 0.444, 1.67, 25, 56, 15, 4
804, 11, 8844, 0.014, 0.191, 0.233, 15.64, 1689, 2058, 108, 4
10, 7, 70, 0.7, 0.157, 0.6, 1.57, 11, 42, 7, 5
9, 6, 54, 0.667, 0.407, 0.519, 5.5, 22, 28, 4, 5
118, 105, 12390, 0.89, 0.052, 0.105, 3.33, 642, 1296, 193, 5
6, 17, 102, 2.833, 0.137, 0.627, 2.8, 14, 64, 5, 5
17, 9, 153, 0.529, 0.209, 0.497, 1.88, 32, 76, 17, 5
32, 106, 3392, 3.313, 0.198, 0.395, 4.56, 671, 1341, 147, 5
33, 28, 924, 0.848, 0.098, 0.271, 5.69, 91, 250, 16, 5
4, 5, 20, 1.25, 0.35, 0.8, 2.33, 7, 16, 3, 5
5, 7, 35, 1.4, 0.229, 0.6, 2.67, 8, 21, 3, 5
11, 48, 528, 4.364, 0.237, 0.39, 7.35, 125, 206, 17, 5
54, 48, 2592, 0.889, 0.143, 0.264, 6.85, 370, 685, 54, 5
25, 9, 225, 0.36, 0.187, 0.436, 2.47, 42, 98, 17, 5
38, 70, 2660, 1.842, 0.059, 0.062, 19.63, 157, 165, 8, 5
12, 146, 1752, 12.167, 0.091, 0.128, 26.67, 160, 225, 6, 5
212, 464, 98368, 2.189, 0.052, 0.07, 11.84, 5066, 6884, 428, 5
83, 326, 27058, 3.928, 0.286, 0.671, 7.55, 7741, 18149, 1025, 5
30, 60, 1800, 2.0, 0.154, 0.457, 1.85, 278, 823, 150, 5
4, 7, 28, 1.75, 0.286, 1.0, 2.0, 8, 28, 4, 5
158, 167, 26386, 1.057, 0.16, 0.276, 8.24, 4213, 7279, 511, 5
36, 172, 6192, 4.778, 0.128, 0.337, 4.84, 793, 2086, 164, 5
7, 47, 329, 6.714, 0.158, 0.289, 5.78, 52, 95, 9, 5
68, 34, 2312, 0.5, 0.224, 0.526, 2.44, 519, 1215, 213, 5
7, 9, 63, 1.286, 0.143, 0.238, 9.0, 9, 15, 1, 5
