@relation  magic
@attribute FLength numeric
@attribute FWidth numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FConc1 numeric
@attribute FAsym real[-457.9161,575.2407]
@attribute FM3Long real[-331.78,238.321]
@attribute FM3Trans real[-205.8947,179.851]
@attribute FAlpha numeric
@attribute FDist numeric
@attribute Class {g,h}


@data
35.2684, 29.803, 2.7585, 0.3069, 0.177, 21.783, 33.3994, 30.3932, 56.554, 118.82, g
38.5207, 35.5633, 3.2981, 0.2059, 0.1226, 21.7944, -16.0894, -30.2098, 8.443, 177.756, g
85.9632, 28.6412, 3.4029, 0.2939, 0.1525, -55.1716, 37.3699, -17.0694, 5.703, 331.638, g
41.4656, 33.6032, 3.3477, 0.1724, 0.1008, 20.9647, 29.524, 12.8534, 13.0923, 149.933, g
16.2944, 11.6743, 2.2175, 0.6061, 0.3121, -0.6496, 4.2408, 3.6964, 81.919, 182.046, g
52.2445, 17.3463, 2.6537, 0.3418, 0.1743, 35.0116, 39.8659, 12.1403, 2.315, 143.054, g
35.057, 22.7916, 2.8182, 0.2705, 0.1467, 16.8649, 29.6708, 19.9999, 46.912, 179.904, g
25.6488, 16.0002, 2.6212, 0.3541, 0.2022, 11.4385, 13.6926, 9.6423, 24.9539, 162.975, g
39.1459, 15.9192, 2.5635, 0.3497, 0.2008, 5.2531, -19.936, 11.137, 2.6191, 201.986, g
34.4834, 18.786, 2.9978, 0.3226, 0.2055, 24.9496, 13.8016, -12.3416, 9.317, 163.27, g
43.6997, 24.2821, 3.2262, 0.2245, 0.1363, 41.3657, 29.007, 17.5175, 12.848, 191.587, g
16.9503, 10.5943, 2.3385, 0.6697, 0.4151, 2.5271, -6.1621, 8.1174, 69.1045, 200.555, g
20.2916, 10.0261, 2.3324, 0.6186, 0.3837, -3.7675, 15.1637, -8.0088, 67.912, 170.446, g
16.6311, 15.8664, 2.3464, 0.6261, 0.4122, 0.7664, 15.1078, -12.0873, 31.7295, 79.8351, g
47.8875, 23.5629, 3.4947, 0.1745, 0.0885, 59.9256, 25.3189, -8.5295, 1.272, 149.729, g
104.113, 41.2098, 4.1523, 0.096, 0.0545, -28.4823, 83.5112, 20.8342, 1.828, 311.279, g
83.7923, 28.0451, 3.894, 0.1413, 0.0741, 40.6466, 77.9063, -10.9351, 1.061, 250.673, g
39.6048, 28.1931, 3.3446, 0.2108, 0.1255, 14.9919, 32.8523, -17.8879, 12.0607, 121.061, g
24.0201, 11.2943, 2.451, 0.5416, 0.285, -11.0494, -21.1455, 4.5174, 6.311, 228.221, g
34.6692, 20.9534, 3.0631, 0.2369, 0.1275, 6.6048, 16.7804, 6.3697, 8.705, 219.968, g
21.7131, 6.7565, 2.0917, 0.7126, 0.417, 22.9516, 12.9397, 6.5338, 25.071, 142.131, g
50.0346, 20.9776, 2.9383, 0.2963, 0.1746, 37.6013, 42.5536, -10.2068, 6.035, 275.673, g
44.8094, 25.0454, 2.9167, 0.2071, 0.1157, 24.6103, -23.6855, -14.0514, 22.0962, 216.643, g
20.9077, 6.7751, 2.3043, 0.7643, 0.4591, 20.4434, 15.1221, -6.0243, 22.9044, 109.935, g
20.414, 6.9948, 2.2055, 0.7726, 0.4268, -21.1249, -13.795, 5.571, 6.208, 137.344, g
46.8646, 16.4591, 3.0394, 0.3014, 0.174, 27.6108, 39.8684, -7.2507, 2.896, 206.474, g
19.9436, 12.8339, 2.3454, 0.4605, 0.2325, -1.4502, 8.3106, 8.3677, 30.5107, 200.701, g
42.9943, 22.4036, 2.9135, 0.2111, 0.1104, -6.8543, 24.7846, -11.3654, 4.988, 174.959, g
18.5107, 13.8378, 2.3793, 0.5678, 0.3695, -5.7674, 15.6088, 4.1795, 5.534, 220.734, g
104.244, 36.4316, 3.8046, 0.1576, 0.0906, -108.41, 50.3747, 26.3949, 1.5254, 372.68, g
34.9205, 15.9621, 2.8457, 0.3267, 0.1762, 15.8025, 11.8249, 11.9768, 9.59, 154.712, g
28.3545, 17.5355, 2.6415, 0.4247, 0.2203, 3.5396, 17.0829, -7.6031, 39.2035, 185.504, g
33.7439, 17.0712, 2.6196, 0.3745, 0.2053, 1.7642, -19.1869, -8.7999, 15.8654, 162.56, g
25.5788, 22.6088, 2.9533, 0.3051, 0.1765, 17.122, -19.0968, 12.6505, 40.679, 232.667, g
88.5562, 23.4657, 3.6856, 0.1452, 0.0851, 74.4441, 72.9694, 10.4241, 0.8794, 230.344, g
40.3693, 10.5989, 2.7756, 0.3571, 0.1819, -5.2245, 20.7647, -6.5915, 17.8601, 156.924, g
21.4086, 9.9958, 2.2788, 0.5684, 0.3342, -4.3365, 16.2155, 9.9467, 35.187, 101.901, g
17.7902, 12.6191, 2.4191, 0.6095, 0.3219, -4.0808, 12.5291, 6.4772, 46.2304, 160.552, g
30.129, 14.4008, 2.4778, 0.4359, 0.2646, 12.252, 19.4426, 8.1622, 34.0607, 191.028, g
22.7264, 13.0514, 2.2889, 0.4422, 0.2339, 1.4197, -10.9322, -5.6139, 25.33, 90.935, g
21.308, 12.3983, 2.4464, 0.5295, 0.3095, -16.655, -15.3605, 4.747, 7.3869, 151.445, g
41.8803, 22.1277, 3.3672, 0.3164, 0.1801, 44.7981, 29.4729, 19.5997, 2.2801, 200.619, g
45.9781, 23.3336, 3.2887, 0.2006, 0.1016, 16.1487, 41.3144, -18.7149, 3.1102, 151.55, g
19.9618, 12.9808, 2.4108, 0.501, 0.2583, 13.5155, 6.2451, -2.5119, 58.9308, 108.349, g
33.5462, 21.3973, 3.1052, 0.2967, 0.1637, 19.7696, 18.2868, 9.764, 8.7244, 176.299, g
96.782, 37.3148, 3.7516, 0.1596, 0.0811, -0.1735, 57.9745, -28.766, 0.7623, 361.436, g
76.8377, 26.5769, 3.5931, 0.2389, 0.1494, -54.9263, 23.5317, 12.0204, 4.154, 275.72, g
13.198, 10.8234, 2.2109, 0.7754, 0.4154, -14.6154, 2.1486, -11.7547, 16.8038, 154.15, g
61.9829, 17.8697, 3.0316, 0.2585, 0.1353, 4.4278, -41.8689, -14.6966, 2.076, 238.892, g
102.169, 14.76, 2.9378, 0.2227, 0.1148, 88.4737, 103.867, -10.3877, 3.2589, 274.737, g
23.2114, 18.431, 2.7466, 0.414, 0.2195, 22.8049, 22.652, 11.7008, 2.8462, 51.4993, g
23.6517, 16.7376, 2.7763, 0.405, 0.2435, 1.3517, -9.0462, -10.0562, 10.816, 197.083, g
31.9774, 11.9107, 2.7723, 0.4088, 0.2255, -6.8707, 19.3197, -10.7704, 6.46, 173.846, g
27.3516, 12.9017, 2.4829, 0.4178, 0.2484, 5.299, 20.8106, -8.3683, 3.4856, 188.041, g
53.0133, 14.0532, 2.3395, 0.5034, 0.2586, 69.2327, -32.7482, 11.0647, 10.865, 188.356, g
33.7228, 18.2951, 3.0639, 0.2676, 0.1394, 32.5576, 18.3456, -4.4196, 11.0782, 94.1792, g
22.0196, 16.3985, 2.6154, 0.4485, 0.2582, 6.6349, 14.5276, 14.4249, 5.602, 204.254, g
33.1479, 17.6144, 2.679, 0.2785, 0.1476, -57.7771, 22.0442, 15.0057, 5.5823, 159.189, g
48.9319, 19.9172, 3.1913, 0.2259, 0.1271, 26.6507, 49.5332, -10.1152, 1.645, 235.795, g
17.5738, 10.9547, 2.2765, 0.5608, 0.2831, 2.4225, -8.4245, -4.1089, 23.896, 145.02, g
26.9079, 11.3487, 2.3355, 0.5035, 0.2656, -23.2516, 12.3089, -11.0073, 34.9219, 167.894, g
12.7634, 11.6137, 2.1446, 0.724, 0.362, -14.9998, -0.544, 11.6225, 65.0592, 106.706, g
43.4234, 15.0007, 2.905, 0.3248, 0.2383, 24.1464, 29.5295, -9.5313, 5.0326, 191.503, g
52.2833, 22.7504, 3.1402, 0.2085, 0.109, 25.9663, 42.9534, -18.7999, 6.254, 263.367, g
22.793, 16.3756, 2.586, 0.4099, 0.2062, 19.4971, 10.0263, 11.8048, 9.132, 176.007, g
35.577, 15.0526, 2.9805, 0.3964, 0.2202, 15.679, 14.3568, 4.1406, 2.0711, 225.707, g
33.5378, 14.085, 2.5539, 0.3436, 0.1802, -20.7309, -7.6258, 9.9982, 35.2593, 103.75, g
48.8411, 20.0339, 3.2675, 0.269, 0.1402, 53.6572, 30.1101, -6.3227, 3.1548, 191.114, g
106.008, 20.3299, 2.5384, 0.3936, 0.2012, -131.404, 82.9771, -12.051, 6.8644, 196.761, g
81.0902, 22.5772, 3.4955, 0.1579, 0.089, 18.9673, 94.7543, -4.4858, 1.7041, 215.786, g
60.0531, 27.5988, 3.6414, 0.1409, 0.0711, 53.4779, 42.9533, 15.6111, 5.57, 185.093, g
110.576, 28.8037, 3.709, 0.1446, 0.0794, -53.6078, 88.063, 12.8325, 0.3439, 308.041, g
30.4611, 19.5954, 2.679, 0.3288, 0.2188, 9.1986, 24.4328, -14.321, 6.7859, 67.0467, g
20.2904, 7.1413, 2.0917, 0.7611, 0.3927, -22.2814, -12.3307, 5.4784, 82.6073, 158.389, g
19.1447, 16.7617, 2.5172, 0.4438, 0.2295, 5.6604, -10.0808, 11.5903, 24.6315, 165.353, g
66.4899, 20.5629, 3.2398, 0.2378, 0.1362, 24.7427, 62.8737, 14.9646, 3.6733, 212.525, g
26.4549, 13.8739, 2.4713, 0.4561, 0.272, -5.5087, -19.9851, -9.3658, 25.187, 252.577, g
29.4962, 16.7045, 2.6604, 0.3366, 0.2, 25.9953, 13.9672, 8.589, 12.2232, 135.64, g
79.2206, 35.8989, 3.7191, 0.1222, 0.0637, 72.9201, 62.5374, -18.1485, 8.264, 181.652, g
43.669, 26.8483, 3.0175, 0.3814, 0.2637, -27.642, -18.6459, 20.3174, 2.9973, 312.847, g
24.7047, 16.3884, 2.5079, 0.4193, 0.2127, 18.8452, 15.1029, 8.7936, 18.579, 131.593, g
90.3579, 34.2975, 3.6335, 0.1823, 0.1115, -56.1703, 57.1895, 12.4814, 0.803, 343.313, g
31.325, 17.2924, 2.7388, 0.2993, 0.1597, 25.1684, 17.0701, -13.0956, 8.9995, 243.389, g
20.6633, 7.0348, 2.224, 0.7522, 0.409, -22.0513, -13.0538, 5.837, 36.1992, 39.0858, g
13.3657, 10.4908, 2.1717, 0.7946, 0.4141, -14.6938, -3.5519, -11.8719, 5.5558, 151.915, g
25.8925, 15.612, 2.5179, 0.3672, 0.1836, 27.8147, 18.0106, 10.1931, 17.314, 134.68, g
49.6601, 22.0999, 3.1746, 0.3017, 0.1843, 17.9069, -25.4435, 8.9821, 5.4509, 197.243, g
26.8817, 14.6968, 2.4378, 0.427, 0.2135, 30.7917, 19.3043, 7.1459, 7.9798, 209.183, g
41.116, 14.6575, 2.7088, 0.3421, 0.1945, 31.3911, 31.5955, 9.1693, 7.629, 220.475, g
15.962, 11.5356, 2.3541, 0.6195, 0.3827, 2.8408, -5.2555, -7.639, 59.1671, 146.237, g
54.4375, 32.7823, 3.1174, 0.1557, 0.0797, 56.8326, 12.2947, 16.1308, 2.6399, 144.71, g
34.4975, 17.3036, 2.5927, 0.3321, 0.1775, 29.817, 11.4106, -10.4083, 19.356, 214.45, g
22.7427, 12.9078, 2.2122, 0.5767, 0.3221, 11.4307, 13.8894, 7.722, 5.1628, 192.132, g
25.7545, 7.7716, 2.3032, 0.6617, 0.3458, -14.1281, 14.8342, 5.1149, 7.3793, 153.144, g
20.3902, 12.5757, 2.4273, 0.4748, 0.2411, -2.6558, 10.6758, 9.7661, 37.113, 213.755, g
22.1515, 10.6322, 2.1847, 0.5359, 0.2712, -16.1746, -17.3618, -7.8555, 48.964, 77.2833, g
50.2054, 20.0516, 2.8225, 0.3341, 0.2235, -39.8552, -45.9275, -14.8623, 16.239, 205.736, g
30.2859, 7.5366, 2.2765, 0.5556, 0.2884, -11.5687, 6.1563, -6.0659, 3.777, 198.194, g
26.1094, 11.2175, 2.3856, 0.4609, 0.2942, 9.517, 11.3732, 2.7544, 72.118, 31.7084, g
31.7445, 9.2534, 2.4728, 0.4815, 0.3047, 0.7563, 15.492, 4.2721, 34.123, 149.41, g
22.7179, 10.2397, 2.1644, 0.5342, 0.2774, -24.7993, -17.6508, 10.3193, 6.09, 124.185, g
37.6527, 16.8221, 2.7771, 0.2723, 0.1429, -19.1202, 20.2691, -6.791, 74.6315, 144.118, g
74.1805, 24.5521, 3.3523, 0.1591, 0.0851, 31.3159, 63.8948, -10.155, 4.9278, 217.203, g
13.1944, 10.5738, 2.1351, 0.7839, 0.4652, -13.6734, -4.6234, -11.0806, 39.912, 121.681, g
37.6576, 22.9717, 3.1973, 0.233, 0.1235, -21.8899, 16.7534, 16.9726, 0.4443, 115.159, g
12.871, 9.8459, 2.2516, 0.7899, 0.5686, 11.2062, 8.4149, -5.4993, 40.035, 146.03, g
73.489, 43.6088, 3.926, 0.12, 0.0602, 51.1807, 68.3708, -24.5087, 1.302, 206.475, g
50.9109, 18.6353, 3.0364, 0.2336, 0.1448, 43.364, 37.1994, 6.3852, 10.865, 178.532, g
18.2201, 14.3629, 2.4125, 0.5687, 0.3075, 9.146, -16.8703, -6.4355, 85.333, 50.7546, g
88.0991, 34.4391, 3.6718, 0.1367, 0.0753, -87.928, 77.3491, 22.8994, 1.892, 273.85, g
27.0457, 16.1282, 2.57, 0.3795, 0.1925, -5.016, -22.8231, -13.1377, 12.744, 141.14, g
54.1887, 19.8522, 2.8615, 0.3067, 0.1602, 3.2851, 49.1292, -17.7546, 13.905, 215.08, g
104.44, 26.8363, 3.0, 0.218, 0.1315, -113.72, -62.6959, 14.8523, 3.2824, 285.612, g
20.4837, 6.8753, 2.1414, 0.7798, 0.4513, 20.3073, 14.7353, 5.6379, 6.661, 179.298, g
103.226, 23.6559, 3.6799, 0.1381, 0.0737, 48.5331, 103.768, -17.6458, 0.2615, 245.257, g
36.6344, 17.3591, 2.8924, 0.296, 0.157, 19.0646, 31.2791, 6.2182, 11.7003, 200.639, g
12.8979, 11.4031, 2.1089, 0.7393, 0.3774, 15.0476, -4.3601, 11.7061, 20.3136, 62.7772, g
23.57, 14.8601, 2.3971, 0.509, 0.2585, -11.1252, -14.8719, 11.4384, 21.769, 166.971, g
91.4628, 32.5726, 3.5434, 0.2793, 0.1501, 20.4375, -33.4174, 24.0511, 2.331, 381.867, g
26.6705, 14.3241, 2.7543, 0.4507, 0.2298, 25.2085, -6.0954, 8.1137, 14.5024, 208.083, g
94.9244, 29.6092, 2.995, 0.3328, 0.1998, -62.8822, 58.973, -30.1159, 1.23, 321.891, g
22.9956, 14.8647, 2.4871, 0.4169, 0.2231, -15.3437, 9.2633, 11.9746, 47.9304, 128.131, g
50.9423, 34.5236, 3.46, 0.1852, 0.1038, 39.9312, 38.9805, 21.6833, 0.545, 256.112, g
83.195, 20.9793, 3.3075, 0.2094, 0.1278, 25.8417, 76.1369, 11.5543, 2.2045, 242.233, g
77.9731, 28.946, 3.8051, 0.1419, 0.0729, 50.714, 58.899, 16.888, 2.4615, 237.506, g
53.7323, 23.3465, 2.9617, 0.1933, 0.0999, 66.2468, 43.5955, 9.9487, 3.667, 252.211, g
18.7573, 15.3789, 2.6474, 0.473, 0.2917, -2.8784, 6.5901, 5.7708, 10.6572, 47.6311, g
23.1808, 20.7163, 2.8482, 0.4411, 0.2376, 8.4773, 20.809, 14.0122, 1.8065, 66.2045, g
95.0207, 35.3852, 3.7665, 0.1801, 0.0905, 13.9109, 51.5021, -22.6715, 5.438, 352.956, g
37.9632, 24.1878, 2.8354, 0.2264, 0.1468, 37.7066, 19.804, 14.8819, 1.7101, 186.551, g
36.1576, 20.6371, 2.5514, 0.3258, 0.1784, 44.4843, 24.4302, 17.3047, 7.335, 176.664, g
77.8915, 20.9698, 3.0695, 0.1525, 0.078, 12.6959, 66.5833, -16.6057, 2.1148, 268.769, g
25.9963, 17.1008, 2.6702, 0.3825, 0.2126, 4.6758, 16.9803, 10.872, 85.2337, 46.9963, g
33.2147, 30.5176, 3.4962, 0.2408, 0.1287, 20.5129, 7.565, -22.5822, 53.4211, 62.528, g
55.6933, 26.2593, 3.1974, 0.2685, 0.1793, 31.8728, 48.1724, 22.4145, 10.4307, 217.979, g
32.5139, 15.4471, 2.705, 0.3254, 0.1746, -22.2052, -21.633, 14.5943, 7.5607, 184.87, g
18.8542, 9.0044, 2.2718, 0.6791, 0.484, -4.0022, 13.3154, 10.0476, 37.1081, 181.296, g
27.6126, 9.1748, 2.3683, 0.4968, 0.2891, -32.5939, -20.3611, -7.1786, 20.189, 257.979, g
32.7059, 17.1981, 2.5804, 0.4074, 0.2142, 46.6935, 13.1053, 15.3472, 40.3711, 99.7447, g
20.2803, 12.6979, 2.4125, 0.5725, 0.323, 16.4516, 11.8946, 8.8375, 3.3863, 165.547, g
29.972, 19.2445, 2.7505, 0.2753, 0.1394, -0.0369, -16.0937, -12.8969, 11.911, 187.841, g
33.3829, 15.5699, 2.5971, 0.3464, 0.1985, 32.3845, 5.802, 12.019, 6.449, 161.972, g
26.2968, 12.1111, 2.5051, 0.4344, 0.2484, 3.9917, 22.4926, -9.9256, 0.085, 170.775, g
52.1403, 20.254, 3.2234, 0.1734, 0.1019, 7.3112, 20.9483, 5.5489, 0.1304, 163.027, g
63.9927, 27.1801, 3.2015, 0.2427, 0.1223, 28.0762, 51.854, -11.5716, 1.338, 265.832, g
45.9608, 19.8827, 2.9302, 0.2983, 0.1885, 37.2304, 23.9056, 14.2798, 1.305, 174.503, g
20.2305, 9.3055, 2.3118, 0.6098, 0.3341, 24.4649, 9.426, 3.464, 9.4872, 183.006, g
21.6816, 13.2289, 2.4893, 0.5835, 0.3549, 18.4128, 19.4601, 8.5961, 55.7262, 103.012, g
40.5198, 9.3271, 2.4601, 0.5615, 0.3484, 39.4881, 34.2152, 5.4705, 0.8525, 195.313, g
23.9049, 11.3034, 2.4935, 0.5457, 0.2745, -6.1584, -20.4676, 3.8512, 19.4896, 268.549, g
26.0226, 14.3748, 2.5453, 0.4644, 0.3006, 31.3982, 17.1045, -12.0391, 13.986, 139.172, g
35.9582, 21.7627, 3.1841, 0.2723, 0.1463, 30.1234, -25.3418, -14.2574, 8.0679, 197.279, g
116.161, 30.6558, 3.2654, 0.1471, 0.0779, 66.6649, 113.155, 16.2235, 11.16, 212.377, g
12.7986, 11.5248, 2.1446, 0.724, 0.3978, -15.3019, 8.1085, 10.4015, 52.052, 227.107, g
102.337, 44.0007, 4.2258, 0.0666, 0.0372, 2.7012, 89.9662, -12.4656, 3.2, 229.552, g
18.2056, 12.4071, 2.4108, 0.5825, 0.3592, 2.9846, -11.0854, -10.3121, 13.294, 108.564, g
41.7032, 11.9532, 2.6201, 0.3957, 0.2242, 49.3896, 28.6082, -11.0039, 0.598, 169.314, g
34.889, 19.6402, 2.8429, 0.3747, 0.2534, 29.9825, 29.1531, 12.4846, 8.376, 227.336, g
20.532, 18.6601, 2.5587, 0.4669, 0.2555, 29.2223, -12.2598, -7.5688, 37.6012, 191.237, g
66.7492, 22.9442, 3.334, 0.2025, 0.118, 12.5977, 59.1877, -13.8721, 3.241, 250.978, g
59.3471, 26.2146, 3.7012, 0.1683, 0.0926, 32.8522, 45.5091, 14.8584, 1.29, 220.227, g
84.9403, 33.2071, 3.5457, 0.1307, 0.0673, 67.7193, 74.3871, 30.809, 4.5847, 172.097, g
37.7923, 19.3567, 3.0402, 0.2999, 0.1572, 23.3922, 36.1859, -13.5979, 8.4288, 235.575, g
52.719, 18.9834, 2.608, 0.3453, 0.2059, -39.271, 19.4024, 9.8847, 6.3642, 174.436, g
31.966, 15.1393, 2.5635, 0.3552, 0.209, 1.3463, -16.7435, -10.7755, 10.655, 169.87, g
35.2461, 16.1189, 2.9219, 0.2944, 0.1825, 20.8448, 27.5117, 10.663, 1.9002, 151.064, g
18.9213, 15.1727, 2.5428, 0.533, 0.351, 16.1663, 16.9296, 4.7729, 8.274, 95.4022, g
46.5534, 19.7632, 3.0092, 0.2095, 0.1072, 40.5851, 26.2452, -14.93, 2.7, 119.542, g
49.9467, 13.455, 2.6217, 0.4922, 0.2855, 25.3421, 43.2372, 10.6398, 19.672, 188.316, g
38.715, 16.281, 2.6744, 0.3259, 0.1788, -31.0307, -31.3309, 4.5476, 22.3013, 183.406, g
56.6568, 17.5866, 2.7763, 0.3197, 0.1833, 47.7967, 43.7768, -11.1501, 4.233, 281.162, g
28.5443, 9.8997, 2.3901, 0.5132, 0.2668, 5.0713, 23.6104, 7.3634, 11.3856, 185.773, g
39.7973, 19.6812, 2.8296, 0.2665, 0.1355, -52.2965, 14.7952, -9.7234, 4.4105, 186.205, g
36.9453, 12.8993, 2.5593, 0.3531, 0.1779, -25.1823, 28.5104, 4.3445, 2.242, 154.759, g
89.7464, 26.389, 3.0676, 0.2037, 0.1125, -21.4687, 57.6075, -16.9868, 2.036, 305.043, g
45.985, 26.2917, 3.1091, 0.3407, 0.2034, 24.2692, 34.8531, 8.323, 1.926, 258.696, g
95.271, 37.5314, 3.8555, 0.1594, 0.0852, 10.0912, 64.7418, 19.8539, 2.211, 368.716, g
43.9963, 28.965, 3.0822, 0.1986, 0.1163, 56.3119, 25.3424, -24.23, 19.6508, 170.221, g
48.6653, 21.0471, 3.2591, 0.2131, 0.1187, 1.4364, 38.7974, -11.5196, 11.15, 219.497, g
23.7069, 0.0, 2.1945, 0.7859, 0.4824, 0.0, 0.0, -18.9921, 63.9075, 59.0714, g
36.5256, 13.4239, 2.5289, 0.3047, 0.1642, 33.8351, -15.9057, 7.4525, 7.4831, 114.112, g
46.3906, 26.0811, 3.3427, 0.203, 0.1292, 23.3161, -28.059, 19.9546, 1.818, 180.959, g
105.471, 36.9152, 3.9891, 0.1233, 0.0665, -37.2289, 74.4186, -35.7489, 0.689, 323.117, g
46.302, 31.5082, 3.517, 0.2189, 0.1148, -9.6837, -32.8466, -24.8252, 80.7067, 77.0437, g
20.8113, 10.6396, 2.2068, 0.5963, 0.3199, 5.5172, -17.0784, 7.3448, 13.446, 243.879, g
28.0654, 24.0877, 3.095, 0.3053, 0.174, 15.1953, 14.3186, 5.7485, 34.2341, 100.225, g
21.0946, 11.0735, 2.3424, 0.6, 0.3477, 19.9532, 19.9229, -10.977, 10.9249, 148.034, g
40.8396, 21.8876, 3.1243, 0.2261, 0.125, -7.5557, -13.5911, 10.4856, 0.583, 202.273, g
35.8341, 21.9779, 2.7864, 0.2649, 0.148, 21.3774, -18.5377, 17.1248, 6.11, 151.76, g
104.511, 26.9024, 3.4007, 0.2023, 0.1226, 72.1124, 86.6275, -21.7557, 2.425, 280.192, g
25.7435, 11.5007, 2.3936, 0.5495, 0.2808, 13.1792, 13.5935, -11.6217, 8.982, 181.026, g
37.9626, 15.9992, 2.7825, 0.2937, 0.1741, -18.3229, 14.1607, 13.4721, 0.0895, 140.294, g
112.635, 31.147, 2.9868, 0.1918, 0.1139, -117.267, 89.9887, 23.0827, 17.724, 277.313, g
28.7967, 16.0021, 2.6449, 0.3918, 0.1982, 27.7004, 22.011, -8.2027, 40.092, 81.8828, g
24.1449, 17.1047, 2.6021, 0.385, 0.2062, 32.0857, 15.5108, -10.4905, 35.5329, 132.382, g
99.0242, 28.4088, 3.4767, 0.1622, 0.0989, -55.9579, 39.4975, 19.2055, 2.0115, 284.494, g
20.8415, 7.157, 2.07, 0.7064, 0.3532, 24.5405, 9.3895, 6.0436, 20.0419, 221.375, g
21.6549, 9.4121, 2.2577, 0.6133, 0.3398, -4.7014, 16.2045, -10.7003, 53.7691, 84.128, g
51.0625, 21.492, 3.1045, 0.1958, 0.1183, 3.7852, -37.1419, 15.7351, 4.629, 159.512, g
16.5548, 11.2689, 2.248, 0.5989, 0.3814, 0.8921, -4.3425, -7.4694, 14.44, 162.271, g
98.1861, 44.0194, 4.0869, 0.0915, 0.0462, -88.4382, 85.2885, 37.8653, 12.408, 243.147, g
50.7517, 25.7097, 3.3698, 0.1579, 0.0792, 29.4191, -13.981, 14.7461, 6.392, 211.238, g
16.2145, 11.5941, 2.2504, 0.6067, 0.3511, -1.8484, 5.5003, 6.4646, 26.52, 170.922, g
80.0634, 31.6829, 3.7285, 0.1104, 0.0556, 30.1971, 73.1529, -12.4444, 0.57, 286.451, g
31.3615, 16.1367, 2.8663, 0.3401, 0.2088, 22.1002, 21.3391, -9.7653, 0.094, 159.321, g
48.6283, 12.739, 2.7486, 0.3854, 0.2007, -79.2502, 35.9481, 5.796, 2.809, 251.223, g
41.095, 16.6648, 2.8079, 0.2397, 0.1206, 64.7727, -14.584, -13.3189, 23.618, 112.406, g
33.0776, 12.6328, 2.5126, 0.3963, 0.2473, 12.1478, -23.3928, -7.7522, 29.307, 97.1445, g
65.5415, 6.9872, 2.5502, 0.4986, 0.2746, -85.8816, 35.4993, -8.9161, 0.8093, 275.769, g
51.4038, 10.5155, 2.74, 0.3167, 0.1665, -30.3021, 30.738, -10.9315, 4.989, 240.089, g
111.015, 60.4622, 4.4604, 0.0526, 0.0269, 128.299, 83.2291, 24.3567, 2.6075, 284.34, g
27.4069, 22.8564, 3.0336, 0.3498, 0.2291, -5.118, -14.929, 17.33, 76.05, 102.33, g
21.1449, 6.7911, 2.2565, 0.7479, 0.446, 21.1667, 14.6204, 6.1983, 0.2884, 73.0449, g
26.503, 11.6146, 2.4914, 0.4419, 0.2694, -33.6594, -14.4753, 7.1181, 30.148, 99.3175, g
87.306, 32.0081, 3.7907, 0.1569, 0.0833, 60.1796, 79.2416, -13.9172, 1.3293, 294.466, g
41.6183, 21.03, 2.6871, 0.2898, 0.1634, 52.1226, -17.8683, 11.412, 0.8604, 155.93, g
68.5832, 20.7516, 3.1926, 0.224, 0.1325, 54.8278, 56.8286, -7.9707, 2.67, 242.054, g
33.3528, 17.6866, 2.7551, 0.3796, 0.275, 15.898, 27.6711, -8.487, 8.709, 196.918, g
44.0846, 23.0143, 2.8974, 0.1963, 0.0994, 25.9525, -35.1309, 19.3011, 16.119, 210.596, g
30.9768, 12.5732, 2.6972, 0.4458, 0.262, 26.9816, 26.4698, 9.7728, 10.829, 182.342, g
28.8574, 14.6653, 2.7657, 0.3688, 0.2033, -1.6971, 11.8152, -6.6086, 8.4788, 194.487, g
26.1183, 17.7737, 2.3945, 0.4234, 0.248, 18.1277, 17.9329, -14.9269, 73.12, 93.218, g
64.7015, 16.5413, 2.7931, 0.2448, 0.1312, -4.4564, 38.4775, -7.0851, 3.712, 234.037, g
28.2797, 12.2058, 2.5302, 0.531, 0.3437, -13.4904, -17.9955, 10.561, 4.1031, 123.27, g
32.6779, 16.3144, 2.6425, 0.3371, 0.1697, -6.0921, -26.9678, -12.2175, 19.517, 180.212, g
12.7287, 11.6346, 2.055, 0.7137, 0.3921, 15.5636, -8.8394, 9.6893, 24.009, 179.901, g
13.1625, 10.4977, 2.1658, 0.785, 0.4812, -13.3254, -5.2619, -10.6896, 40.316, 184.88, g
24.2801, 21.7926, 2.7619, 0.2855, 0.1427, -6.4294, -12.9046, -11.3814, 48.801, 182.708, g
98.0186, 38.7657, 3.2832, 0.2006, 0.1232, -21.6661, 62.541, 12.1875, 7.011, 310.841, g
27.5207, 16.2717, 2.5735, 0.3445, 0.1749, -29.9385, -14.5528, 10.9097, 6.7, 158.33, g
23.6195, 21.7005, 2.7156, 0.3677, 0.2166, -3.7176, -17.834, -20.1706, 77.2884, 177.053, g
50.0412, 22.0004, 2.9715, 0.2072, 0.1148, -0.5484, 44.8267, 16.6204, 30.836, 50.6282, g
50.4557, 23.2869, 3.1229, 0.269, 0.1481, -61.5474, 41.0704, 14.9676, 7.6353, 264.155, g
18.6352, 10.2902, 2.415, 0.5846, 0.2942, 24.1971, 8.6541, -5.3007, 62.6769, 169.559, g
19.541, 7.0622, 2.2135, 0.8073, 0.419, -20.5972, -13.0988, -4.1841, 16.6934, 111.76, g
